Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2002-06-12,7.80436,7.90002,7.66074,7.85206,24627
2002-06-13,7.90002,8.40269,7.90002,8.25907,246399
2002-06-14,8.25907,8.25907,7.99593,8.0916,72364
2002-06-17,8.21136,8.49835,8.21136,8.49835,98558
2002-06-18,8.80969,9.09667,8.76198,8.85765,193714
2002-06-19,8.76198,8.90535,8.59426,8.76198,127908
2002-06-20,8.64222,9.04897,8.64222,8.90535,51226
2002-06-21,9.04897,9.59984,9.00101,9.50393,106108
2002-06-24,9.55163,10.05455,9.50393,9.64755,167318
2002-06-25,9.91093,9.91093,8.64222,9.2408,61049
2002-06-26,8.64222,8.90535,8.1393,8.35473,113553
2002-06-27,8.54656,8.80969,8.45064,8.76198,68374
2002-06-28,8.90535,9.09667,8.1393,8.80969,89620
2002-07-01,8.59426,8.59426,8.21136,8.21136,22111
2002-07-02,7.94773,8.0916,7.20578,7.20578,57829
2002-07-03,6.75082,7.7564,6.55925,7.7087,183433
2002-07-04,7.99593,8.40269,7.54098,7.99593,110318
2002-07-05,8.1393,8.1393,7.99593,8.0916,23318
2002-07-08,7.99593,8.21136,7.94773,8.04364,6708
2002-07-09,7.99593,8.0916,7.90002,7.99593,6881
2002-07-10,8.0916,8.0916,7.54098,7.80436,10766
2002-07-11,7.49302,7.7087,7.30144,7.44531,16849
2002-07-12,7.44531,7.54098,7.39736,7.49302,6692
2002-07-15,7.44531,7.44531,7.10987,7.10987,11516
2002-07-16,7.30144,7.44531,7.10987,7.30144,12436
2002-07-17,7.20578,7.7564,7.15783,7.7564,13686
2002-07-18,8.0916,8.40269,7.80436,7.85206,52154
2002-07-19,7.49302,7.7087,7.44531,7.66074,12069
2002-07-22,7.25374,7.39736,7.20578,7.30144,11845
2002-07-23,7.54098,7.58868,7.30144,7.44531,13079
2002-07-24,7.30144,7.3494,6.99035,7.30144,20183
2002-07-25,7.7564,7.80436,7.10987,7.49302,36428
2002-07-26,7.30144,7.58868,7.30144,7.39736,20185
2002-07-29,7.49302,7.49302,7.3494,7.44531,4313
2002-07-30,7.49302,7.49302,7.20578,7.25374,14395
2002-07-31,7.20578,7.3494,6.89469,7.15783,27564
2002-08-01,7.20578,7.20578,6.99035,7.20578,10869
2002-08-02,6.99035,7.10987,6.89469,6.94265,18463
2002-08-05,6.94265,6.94265,6.65516,6.70287,22774
2002-08-06,6.6072,6.89469,6.55925,6.79903,15892
2002-08-07,6.84674,6.99035,6.75082,6.75082,22055
2002-08-08,6.75082,6.94265,6.65516,6.70287,26603
2002-08-09,6.75082,6.79903,6.75082,6.79903,5953
2002-08-12,6.94265,6.94265,6.94265,6.94265,1
2002-08-13,6.94265,6.99035,6.75082,6.99035,3582
2002-08-14,6.94265,6.94265,6.79903,6.89469,6672
2002-08-16,6.99035,7.03831,6.89469,6.99035,2316
2002-08-19,6.79903,7.03831,6.79903,6.99035,1570
2002-08-20,6.99035,7.10987,6.89469,7.10987,6253
2002-08-21,6.89469,7.10987,6.89469,7.10987,8521
2002-08-22,7.15783,7.15783,6.99035,6.99035,7836
2002-08-23,6.99035,7.03831,6.99035,7.03831,7973
2002-08-26,7.03831,7.20578,6.89469,7.10987,3399
2002-08-27,7.10987,7.15783,6.99035,7.03831,11624
2002-08-28,6.99035,6.99035,6.89469,6.89469,21260
2002-08-29,6.79903,6.89469,6.75082,6.89469,14209
2002-08-30,6.79903,6.94265,6.79903,6.89469,9093
2002-09-02,6.79903,6.79903,6.70287,6.75082,19513
2002-09-03,6.70287,6.70287,6.29611,6.29611,22058
2002-09-04,6.39203,6.39203,5.4103,5.69754,33321
2002-09-05,5.69754,6.00888,5.4103,5.45826,46581
2002-09-06,5.45826,5.84115,5.45826,5.7932,34839
2002-09-09,5.74549,6.2002,5.55392,6.10454,12073
2002-09-10,6.29611,6.29611,5.96092,6.00888,56610
2002-09-11,5.96092,6.00888,5.84115,6.00888,32135
2002-09-12,5.88886,5.96092,5.64983,5.7932,8048
2002-09-13,5.69754,5.69754,5.55392,5.55392,6889
2002-09-16,5.88886,6.70287,5.7932,6.6072,173374
2002-09-17,6.94265,7.20578,6.51154,6.55925,230662
2002-09-18,6.6072,6.6072,6.05658,6.51154,63241
2002-09-19,6.39203,6.70287,6.29611,6.39203,21591
2002-09-20,6.39203,6.75082,6.39203,6.51154,39290
2002-09-23,6.65516,6.65516,6.43973,6.43973,17054
2002-09-24,6.34382,6.55925,6.15224,6.29611,13666
2002-09-25,6.10454,6.55925,6.10454,6.55925,22930
2002-09-26,6.55925,6.65516,6.43973,6.43973,5530
2002-09-27,6.34382,6.39203,6.24816,6.34382,9258
2002-09-30,6.2002,6.34382,6.10454,6.2002,17247
2002-10-01,6.34382,6.34382,6.10454,6.10454,17811
2002-10-02,6.29611,6.39203,6.10454,6.2002,10665
2002-10-03,6.05658,6.15224,6.00888,6.05658,25823
2002-10-04,6.05658,6.24816,6.00888,6.00888,10479
2002-10-07,5.96092,6.10454,5.88886,6.00888,10406
2002-10-08,6.00888,6.00888,5.84115,6.00888,15585
2002-10-09,6.00888,6.00888,5.84115,5.88886,51559
2002-10-10,6.00888,6.15224,5.96092,6.15224,12953
2002-10-11,6.2002,6.34382,6.2002,6.29611,37994
2002-10-14,6.15224,6.29611,6.10454,6.29611,5685
2002-10-15,6.29611,6.43973,6.29611,6.34382,31057
2002-10-16,6.39203,6.39203,6.2002,6.29611,23376
2002-10-17,6.24816,6.29611,6.2002,6.2002,16192
2002-10-18,6.29611,6.29611,6.2002,6.29611,16975
2002-10-21,6.29611,6.29611,6.2002,6.2002,11282
2002-10-22,6.24816,6.51154,6.2002,6.43973,68376
2002-10-23,6.55925,6.79903,6.29611,6.34382,48418
2002-10-24,6.43973,6.43973,6.24816,6.34382,25573
2002-10-25,6.29611,6.39203,6.24816,6.24816,5468
2002-10-28,6.24816,6.55925,6.24816,6.55925,33250
2002-10-29,6.43973,6.70287,6.39203,6.6072,94810
2002-10-30,6.70287,6.70287,6.43973,6.55925,28174
2002-10-31,6.55925,6.70287,6.39203,6.39203,60206
2002-11-04,6.94265,7.7087,6.94265,7.3494,332916
2002-11-05,7.49302,7.49302,7.03831,7.10987,74696
2002-11-06,7.20578,7.25374,6.75082,6.75082,74918
2002-11-07,6.6072,6.84674,6.2002,6.39203,79911
2002-11-08,6.39203,6.39203,6.10454,6.15224,105325
2002-11-12,6.2002,6.24816,5.84115,6.15224,39467
2002-11-13,6.15224,6.15224,6.00888,6.10454,33359
2002-11-14,6.10454,6.29611,6.10454,6.24816,28683
2002-11-15,6.24816,6.34382,6.15224,6.2002,13513
2002-11-18,6.29611,6.43973,6.15224,6.39203,45152
2002-11-19,6.43973,6.51154,6.29611,6.29611,17081
2002-11-20,6.39203,6.39203,6.24816,6.24816,9860
2002-11-21,6.43973,6.43973,6.24816,6.39203,25033
2002-11-22,6.43973,6.70287,6.43973,6.43973,104730
2002-11-25,6.6072,7.10987,6.6072,6.65516,333239
2002-11-26,6.75082,6.89469,6.65516,6.70287,189398
2002-11-27,6.70287,6.79903,6.65516,6.70287,44326
2002-11-28,6.75082,6.79903,6.51154,6.55925,65098
2002-11-29,6.6072,6.6072,6.39203,6.51154,55619
2002-12-02,6.39203,6.70287,6.39203,6.65516,49126
2002-12-03,6.65516,6.75082,6.43973,6.43973,43137
2002-12-04,6.34382,6.55925,6.34382,6.51154,25303
2002-12-05,6.43973,6.6072,6.43973,6.51154,20169
2002-12-06,6.43973,6.51154,6.39203,6.51154,10070
2002-12-09,6.43973,6.51154,6.39203,6.43973,11662
2002-12-10,6.43973,6.51154,6.34382,6.39203,13116
2002-12-11,6.29611,6.34382,6.24816,6.29611,15159
2002-12-12,6.34382,6.39203,6.24816,6.39203,14269
2002-12-13,6.29611,6.39203,6.24816,6.34382,23439
2002-12-16,6.34382,6.51154,6.29611,6.34382,13117
2002-12-17,6.43973,6.43973,6.24816,6.39203,14567
2002-12-18,6.39203,6.39203,6.2002,6.24816,12590
2002-12-19,6.29611,6.29611,6.05658,6.2002,18448
2002-12-20,6.24816,6.24816,5.96092,6.15224,31637
2002-12-23,6.10454,6.29611,5.96092,6.10454,9445
2002-12-27,6.00888,6.2002,6.00888,6.10454,21136
2002-12-30,6.05658,6.10454,6.05658,6.05658,7764
2002-12-31,6.00888,6.15224,5.96092,6.10454,18534
2003-01-02,6.00888,6.10454,6.00888,6.10454,21763
2003-01-03,6.29611,6.34382,6.15224,6.2002,29219
2003-01-06,6.29611,6.39203,6.24816,6.39203,41782
2003-01-07,6.39203,6.43973,6.29611,6.29611,17139
2003-01-08,6.24816,6.29611,6.15224,6.15224,11780
2003-01-09,6.10454,6.2002,6.10454,6.2002,17032
2003-01-10,6.2002,6.39203,6.10454,6.15224,36971
2003-01-13,6.15224,6.6072,6.15224,6.55925,100032
2003-01-14,6.55925,6.55925,6.39203,6.43973,65020
2003-01-15,6.43973,6.43973,6.34382,6.34382,34917
2003-01-16,6.39203,6.39203,6.24816,6.29611,19396
2003-01-17,6.24816,6.24816,6.15224,6.2002,16902
2003-01-20,6.2002,6.6072,6.2002,6.43973,85649
2003-01-21,6.55925,6.55925,6.29611,6.29611,41498
2003-01-22,6.34382,6.34382,6.24816,6.24816,25779
2003-01-23,7.10987,7.10987,6.75082,6.94265,361385
2003-01-24,6.79903,6.84674,6.51154,6.55925,71069
2003-01-27,6.39203,6.39203,6.24816,6.39203,41108
2003-01-28,6.43973,6.51154,6.34382,6.51154,22450
2003-01-29,6.34382,6.51154,6.34382,6.43973,19468
2003-01-30,6.51154,6.51154,6.29611,6.29611,18337
2003-01-31,6.29611,6.39203,6.29611,6.39203,6121
2003-02-03,6.51154,6.51154,6.34382,6.39203,26278
2003-02-04,6.43973,6.43973,6.29611,6.29611,27498
2003-02-05,6.29611,6.34382,6.29611,6.29611,10510
2003-02-06,6.29611,6.39203,6.29611,6.34382,10005
2003-02-07,6.29611,6.6072,6.29611,6.43973,61022
2003-02-10,6.51154,6.51154,6.34382,6.34382,34065
2003-02-11,6.43973,6.51154,6.34382,6.43973,31920
2003-02-12,6.39203,6.94265,6.39203,6.94265,171249
2003-02-13,7.10987,7.15783,6.6072,6.65516,211130
2003-02-14,6.70287,6.79903,6.6072,6.75082,37991
2003-02-17,6.84674,6.94265,6.79903,6.84674,29775
2003-02-18,6.65516,6.79903,6.6072,6.75082,12997
2003-02-19,6.70287,6.75082,6.65516,6.65516,20501
2003-02-20,6.6072,6.65516,6.55925,6.65516,20090
2003-02-21,6.55925,6.75082,6.55925,6.75082,4204
2003-02-24,6.75082,6.75082,6.65516,6.65516,3919
2003-02-25,6.55925,6.6072,6.43973,6.43973,26995
2003-02-26,6.51154,6.65516,6.51154,6.65516,29690
2003-02-27,6.70287,6.70287,6.6072,6.70287,4816
2003-02-28,6.65516,6.75082,6.65516,6.75082,15671
2003-03-03,6.6072,6.75082,6.6072,6.75082,6805
2003-03-04,6.75082,6.75082,6.6072,6.65516,10648
2003-03-05,6.65516,6.70287,6.65516,6.70287,6548
2003-03-06,6.65516,6.75082,6.65516,6.70287,18704
2003-03-07,6.70287,6.79903,6.65516,6.79903,20775
2003-03-10,6.89469,7.25374,6.89469,7.10987,138194
2003-03-11,7.03831,7.30144,6.94265,7.25374,113059
2003-03-12,7.25374,7.3494,6.94265,7.03831,87042
2003-03-13,7.15783,7.30144,7.03831,7.10987,23108
2003-03-14,7.15783,7.20578,7.03831,7.03831,36169
2003-03-17,7.03831,7.03831,6.89469,6.94265,28733
2003-03-18,7.03831,7.20578,6.99035,6.99035,62553
2003-03-19,6.99035,7.25374,6.99035,7.10987,45888
2003-03-20,7.15783,7.49302,7.15783,7.39736,119903
2003-03-21,7.58868,7.99593,7.54098,7.94773,134282
2003-03-24,8.21136,8.45064,7.99593,8.1393,264831
2003-03-25,8.0916,8.1393,7.7087,8.0916,91615
2003-03-26,8.21136,8.30702,7.99593,7.99593,89439
2003-03-27,7.99593,8.0916,7.99593,8.0916,13674
2003-03-28,8.0916,8.1393,7.99593,8.04364,24923
2003-03-31,7.90002,7.90002,7.7087,7.7564,31457
2003-04-01,7.90002,7.94773,7.7564,7.80436,31699
2003-04-02,7.94773,8.04364,7.80436,7.99593,49667
2003-04-03,8.1393,8.40269,8.0916,8.40269,128619
2003-04-04,8.45064,8.49835,8.35473,8.49835,75066
2003-04-07,8.85765,9.09667,8.85765,9.04897,155799
2003-04-08,9.00101,9.2885,8.68992,9.19284,124273
2003-04-09,9.09667,9.59984,9.09667,9.50393,132711
2003-04-10,9.59984,9.59984,9.09667,9.09667,98945
2003-04-11,9.09667,9.2885,8.80969,8.90535,204566
2003-04-14,8.95331,8.95331,8.30702,8.30702,122115
2003-04-15,8.45064,8.45064,7.90002,8.1393,89323
2003-04-16,8.25907,8.40269,8.25907,8.40269,40731
2003-04-17,8.45064,8.45064,8.25907,8.35473,33491
2003-04-22,8.35473,8.35473,8.1393,8.1393,33058
2003-04-23,8.30702,8.59426,8.21136,8.59426,59963
2003-04-24,8.59426,8.76198,8.40269,8.40269,54077
2003-04-25,8.21136,8.40269,8.1393,8.40269,18773
2003-04-28,8.25907,8.40269,8.21136,8.30702,21398
2003-04-29,8.35473,8.40269,8.1393,8.1393,20503
2003-04-30,8.21136,8.30702,8.0916,8.25907,16453
2003-05-02,8.1393,8.35473,8.1393,8.30702,7991
2003-05-05,8.45064,8.59426,8.35473,8.40269,45432
2003-05-06,8.49835,8.49835,8.35473,8.40269,18361
2003-05-07,8.49835,8.49835,8.30702,8.30702,24027
2003-05-08,8.30702,8.30702,8.21136,8.30702,19207
2003-05-09,8.30702,8.40269,8.21136,8.40269,32628
2003-05-12,8.40269,8.90535,8.40269,8.90535,76159
2003-05-13,8.95331,8.95331,8.59426,8.64222,63272
2003-05-14,8.59426,8.80969,8.45064,8.54656,165897
2003-05-15,8.59426,8.64222,8.49835,8.59426,12647
2003-05-16,8.21136,8.45064,8.21136,8.40269,42284
2003-05-19,8.21136,8.30702,8.1393,8.21136,52820
2003-05-20,8.21136,8.21136,7.7564,7.7564,103698
2003-05-21,7.54098,7.80436,7.39736,7.80436,93940
2003-05-22,7.80436,8.21136,7.80436,7.99593,130882
2003-05-23,8.04364,8.1393,7.94773,8.04364,22073
2003-05-26,8.04364,8.04364,7.85206,7.99593,23370
2003-05-27,7.94773,7.94773,7.80436,7.85206,20763
2003-05-28,7.99593,7.99593,7.80436,7.90002,9587
2003-05-29,7.90002,7.94773,7.85206,7.85206,18897
2003-05-30,7.80436,7.80436,7.7087,7.7087,58294
2003-06-02,7.80436,7.94773,7.7087,7.90002,13916
2003-06-03,7.94773,8.04364,7.90002,8.04364,14990
2003-06-04,8.0916,8.40269,7.99593,7.99593,73724
2003-06-05,8.0916,8.25907,8.04364,8.0916,14436
2003-06-06,8.0916,8.0916,8.04364,8.04364,15064
2003-06-09,7.99593,7.99593,7.44531,7.49302,245695
2003-06-10,7.20578,7.39736,7.15783,7.30144,108627
2003-06-11,7.20578,7.30144,7.15783,7.25374,28689
2003-06-12,7.25374,7.44531,7.25374,7.30144,26191
2003-06-13,7.30144,7.44531,7.25374,7.39736,25113
2003-06-16,7.3494,7.44531,7.25374,7.39736,49255
2003-06-17,7.44531,7.58868,7.39736,7.44531,33108
2003-06-18,7.49302,7.49302,7.39736,7.49302,18188
2003-06-20,7.58868,7.58868,7.44531,7.54098,24633
2003-06-23,7.49302,7.49302,7.44531,7.49302,8962
2003-06-24,7.44531,7.44531,7.25374,7.3494,19795
2003-06-25,7.39736,7.44531,7.30144,7.3494,11563
2003-06-26,7.39736,7.7087,7.39736,7.66074,70984
2003-06-27,7.66074,7.99593,7.66074,7.85206,65644
2003-06-30,7.85206,7.90002,7.7087,7.90002,20718
2003-07-01,7.85206,7.90002,7.66074,7.66074,21830
2003-07-02,7.66074,7.7564,7.58868,7.7564,4732
2003-07-03,7.7087,7.7564,7.58868,7.7564,9034
2003-07-04,7.66074,7.7564,7.66074,7.66074,10601
2003-07-07,7.7564,7.85206,7.58868,7.7087,57128
2003-07-08,7.80436,7.90002,7.7087,7.7564,94905
2003-07-09,7.58868,7.7087,7.54098,7.66074,41474
2003-07-10,7.7087,7.7087,7.58868,7.58868,41697
2003-07-11,7.54098,7.58868,7.49302,7.54098,7339
2003-07-14,7.58868,7.80436,7.58868,7.7087,53818
2003-07-15,7.7087,7.7564,7.49302,7.66074,23470
2003-07-16,7.58868,7.7564,7.54098,7.54098,42186
2003-07-17,7.58868,7.58868,7.49302,7.49302,21971
2003-07-18,7.49302,7.80436,7.49302,7.7564,60383
2003-07-21,7.80436,8.04364,7.80436,7.94773,83186
2003-07-22,7.99593,7.99593,7.80436,7.90002,35772
2003-07-23,7.90002,7.94773,7.80436,7.94773,22123
2003-07-24,7.90002,7.99593,7.80436,7.94773,40144
2003-07-25,7.90002,8.49835,7.90002,8.49835,173809
2003-07-28,8.64222,8.64222,8.25907,8.35473,171375
2003-07-29,8.45064,8.45064,7.94773,8.0916,69609
2003-07-30,8.0916,8.1393,7.94773,7.99593,32241
2003-07-31,7.99593,8.21136,7.99593,8.1393,30852
2003-08-01,8.21136,8.30702,8.21136,8.25907,23608
2003-08-04,8.30702,8.30702,7.99593,8.21136,11639
2003-08-05,8.0916,8.30702,8.04364,8.25907,20338
2003-08-06,8.21136,8.21136,8.04364,8.0916,11024
2003-08-07,8.0916,8.21136,7.94773,8.1393,48330
2003-08-08,8.35473,8.54656,8.1393,8.21136,86854
2003-08-11,8.35473,8.45064,8.1393,8.21136,61886
2003-08-12,8.30702,8.35473,8.1393,8.35473,74366
2003-08-13,8.40269,8.40269,8.21136,8.25907,43455
2003-08-14,8.21136,8.40269,8.0916,8.40269,78599
2003-08-18,8.90535,9.19284,8.80969,9.09667,296152
2003-08-19,9.36031,9.40827,8.85765,8.85765,141504
2003-08-20,9.00101,9.04897,8.80969,8.80969,96773
2003-08-21,9.00101,9.19284,9.00101,9.14488,167232
2003-08-22,9.2408,9.45597,9.2408,9.2885,322178
2003-08-25,9.2885,9.40827,9.00101,9.14488,290771
2003-08-26,9.19284,10.89241,9.09667,10.60517,640236
2003-08-27,11.10809,11.53869,9.79142,9.83912,915310
2003-08-28,10.05455,10.05455,9.2408,9.2885,474725
2003-08-29,9.45597,9.6955,9.14488,9.36031,410726
2003-09-01,9.79142,9.91093,9.19284,9.36031,522515
2003-09-02,9.55163,9.55163,9.2885,9.55163,161262
2003-09-03,9.74346,10.24612,9.64755,9.74346,412047
2003-09-04,9.6955,9.79142,9.14488,9.19284,415819
2003-09-05,9.2408,9.45597,8.80969,8.90535,578341
2003-09-08,9.09667,9.36031,8.90535,9.14488,137205
2003-09-09,9.40827,9.40827,9.2408,9.2408,126552
2003-09-10,9.2408,9.36031,9.14488,9.2408,78473
2003-09-11,9.09667,9.2885,9.09667,9.2408,82294
2003-09-12,9.36031,9.36031,9.04897,9.14488,94036
2003-09-15,9.14488,9.14488,8.90535,8.95331,61684
2003-09-16,8.95331,9.09667,8.85765,9.00101,75131
2003-09-17,9.09667,9.14488,8.95331,9.00101,108745
2003-09-18,9.00101,9.09667,8.95331,9.00101,25016
2003-09-19,8.95331,9.00101,8.80969,9.00101,49905
2003-09-22,9.00101,9.00101,8.59426,8.59426,32296
2003-09-23,8.49835,8.59426,8.35473,8.54656,39474
2003-09-24,8.59426,8.85765,8.54656,8.59426,41408
2003-09-25,8.59426,8.59426,8.35473,8.35473,38423
2003-09-26,8.45064,8.49835,8.35473,8.45064,15041
2003-09-29,8.54656,8.59426,8.40269,8.49835,19699
2003-09-30,8.40269,8.45064,8.1393,8.1393,39472
2003-10-01,8.0916,8.1393,7.94773,8.04364,36675
2003-10-02,8.0916,8.21136,8.0916,8.21136,23716
2003-10-03,8.25907,8.45064,8.21136,8.45064,28408
2003-10-06,8.49835,8.95331,8.49835,8.64222,153459
2003-10-07,8.80969,8.80969,8.54656,8.59426,44772
2003-10-08,8.68992,8.90535,8.59426,8.76198,71346
2003-10-09,8.80969,9.00101,8.30702,8.54656,215659
2003-10-10,8.64222,8.68992,8.49835,8.64222,23447
2003-10-13,8.68992,8.76198,8.59426,8.59426,24321
2003-10-14,8.59426,8.68992,8.40269,8.54656,28634
2003-10-15,8.64222,8.76198,8.54656,8.59426,64341
2003-10-16,8.59426,8.59426,8.25907,8.40269,49124
2003-10-17,8.21136,8.25907,8.0916,8.0916,62028
2003-10-20,8.21136,8.25907,8.0916,8.1393,27593
2003-10-21,8.1393,8.21136,7.7087,7.7564,40278
2003-10-22,7.66074,7.85206,7.49302,7.7087,69395
2003-10-23,7.49302,7.58868,7.49302,7.58868,19445
2003-10-24,7.58868,7.7087,7.54098,7.66074,9903
2003-10-27,7.49302,7.80436,7.44531,7.49302,16935
2003-10-28,7.54098,7.66074,7.3494,7.44531,25852
2003-10-29,7.58868,7.7087,7.49302,7.54098,19132
2003-10-30,7.80436,7.80436,7.58868,7.7564,12593
2003-10-31,7.7564,7.80436,7.58868,7.58868,12493
2003-11-03,7.58868,7.7087,7.39736,7.54098,26333
2003-11-04,7.58868,7.66074,7.49302,7.49302,14058
2003-11-05,7.49302,7.49302,7.25374,7.39736,16855
2003-11-06,7.39736,7.49302,7.30144,7.39736,12937
2003-11-07,7.58868,7.58868,7.3494,7.39736,16705
2003-11-10,7.39736,7.39736,7.30144,7.39736,10160
2003-11-12,7.44531,7.49302,7.25374,7.30144,27137
2003-11-13,7.25374,7.39736,7.25374,7.3494,10837
2003-11-14,7.30144,7.39736,7.25374,7.30144,17082
2003-11-17,7.20578,7.20578,6.89469,6.99035,45166
2003-11-18,7.10987,7.10987,6.34382,6.6072,47932
2003-11-19,6.39203,6.6072,6.2002,6.55925,41440
2003-11-20,6.43973,6.55925,6.15224,6.29611,54362
2003-11-21,6.2002,6.55925,6.2002,6.43973,36643
2003-11-24,6.51154,7.94773,6.2002,7.85206,313620
2003-11-25,8.40269,8.68992,7.49302,7.54098,740279
2003-11-26,7.66074,7.7087,7.30144,7.54098,53201
2003-11-27,7.49302,7.49302,7.30144,7.3494,45992
2003-11-28,7.58868,7.58868,7.30144,7.49302,74682
2003-12-01,7.58868,8.30702,7.58868,8.30702,248959
2003-12-02,8.40269,8.45064,7.94773,8.0916,151710
2003-12-03,8.0916,8.1393,7.66074,7.99593,147731
2003-12-04,7.90002,7.94773,7.80436,7.85206,43347
2003-12-05,7.80436,8.21136,7.80436,8.0916,119072
2003-12-08,8.21136,8.49835,8.1393,8.25907,141728
2003-12-09,8.40269,8.40269,8.1393,8.21136,69412
2003-12-10,8.21136,8.30702,8.0916,8.21136,56929
2003-12-11,8.30702,8.35473,8.21136,8.25907,53178
2003-12-12,8.30702,8.35473,8.1393,8.21136,92759
2003-12-15,8.21136,8.35473,7.90002,8.0916,63375
2003-12-16,7.99593,7.99593,7.85206,7.90002,58365
2003-12-17,7.94773,7.99593,7.7087,7.7564,55542
2003-12-18,7.7564,7.90002,7.7564,7.85206,37470
2003-12-19,7.90002,7.99593,7.85206,7.85206,41392
2003-12-22,7.90002,8.04364,7.90002,7.94773,38189
2003-12-23,8.0916,8.21136,7.99593,8.04364,66449
2003-12-29,8.0916,8.1393,7.90002,7.99593,18100
2003-12-30,7.99593,7.99593,7.85206,7.94773,30341
2003-12-31,7.90002,7.99593,7.85206,7.85206,16941
2004-01-02,7.99593,7.99593,7.90002,7.99593,8192
2004-01-05,8.1393,8.21136,7.99593,8.21136,68389
2004-01-06,8.30702,8.30702,8.1393,8.25907,54194
2004-01-07,8.30702,8.68992,8.25907,8.64222,186947
2004-01-08,8.76198,8.95331,8.59426,8.59426,187723
2004-01-09,8.59426,8.64222,7.99593,8.21136,144430
2004-01-12,8.25907,8.35473,8.1393,8.35473,134653
2004-01-13,8.49835,8.90535,8.30702,8.54656,237415
2004-01-14,8.68992,9.83912,8.64222,9.83912,853388
2004-01-15,9.79142,10.10251,9.50393,10.10251,365915
2004-01-16,10.34204,10.65313,10.00684,10.19817,371263
2004-01-19,10.46155,10.46155,9.91093,10.00684,106433
2004-01-20,10.05455,10.94036,10.05455,10.94036,384161
2004-01-21,11.15579,11.34712,10.79649,10.94036,197333
2004-01-22,10.94036,10.98807,10.50951,10.98807,130636
2004-01-23,10.89241,11.39507,10.70083,10.98807,138977
2004-01-26,10.98807,10.98807,10.65313,10.94036,129117
2004-01-27,10.84445,10.98807,10.70083,10.70083,56984
2004-01-28,10.50951,10.50951,9.2408,9.36031,297557
2004-01-29,8.90535,9.55163,8.85765,9.40827,176475
2004-01-30,9.50393,9.55163,9.36031,9.40827,97380
2004-02-02,9.59984,9.59984,9.2885,9.40827,94962
2004-02-03,9.50393,9.59984,9.36031,9.45597,74044
2004-02-04,9.45597,9.45597,9.2885,9.36031,45042
2004-02-05,9.36031,9.45597,9.2408,9.36031,74168
2004-02-06,9.2408,9.79142,9.2408,9.40827,115491
2004-02-09,9.64755,9.74346,9.45597,9.64755,193092
2004-02-10,9.6955,9.91093,9.55163,9.74346,133791
2004-02-11,9.95864,10.34204,9.91093,10.05455,438146
2004-02-12,10.29408,10.50951,10.15046,10.15046,156736
2004-02-13,10.19817,10.29408,9.55163,9.6955,167799
2004-02-16,9.64755,10.00684,9.45597,9.95864,220543
2004-02-17,10.10251,10.24612,9.91093,10.00684,154189
2004-02-18,10.00684,10.10251,9.79142,9.91093,93112
2004-02-19,9.91093,10.29408,9.91093,10.10251,214247
2004-02-20,10.10251,10.29408,10.05455,10.29408,109498
2004-02-23,10.38974,11.15579,10.38974,10.94036,532366
2004-02-24,11.05988,11.20375,10.10251,10.19817,443847
